Date,1COV.DE,ADS.DE,ALV.DE,BAS.DE,BAYN.DE,BMW.DE,CON.DE,DAI.DE,DB1.DE,DBK.DE,DHER.DE,DPW.DE,DTE.DE,DWNI.DE,ENR.DE,EOAN.DE,FME.DE,FRE.DE,HEI.DE,HEN3.DE,IFX.DE,LIN.DE,MRK.DE,MTX.DE,MUV2.DE,RWE.DE,SAP.DE,SIE.DE,VNA.DE,VOW3.DE
2012-05-23,,59.5,75.5199966430664,56.779998779296875,50.03139114379883,61.810001373291016,67.6500015258789,37.90999984741211,39.31999969482422,24.550277709960938,,12.880000114440918,8.704000473022461,10.84262466430664,,13.59455394744873,52.58000183105469,25.209999084472656,35.779998779296875,52.34000015258789,6.317999839782715,75.95999908447266,37.810001373291016,59.18000030517578,102.0,29.34000015258789,47.380001068115234,64.20791625976562,,128.25
2012-05-24,,58.900001525878906,75.45999908447266,57.08000183105469,49.6475944519043,61.97999954223633,67.68000030517578,38.095001220703125,38.994998931884766,24.754579544067383,,13.234999656677246,8.875,10.960776329040527,,13.875508308410645,52.869998931884766,25.18666648864746,35.91999816894531,52.349998474121094,6.25,75.95999908447266,37.415000915527344,58.79999923706055,102.3499984741211,29.985000610351562,46.16999816894531,64.99282836914062,,128.25
2012-05-25,,59.18000030517578,75.79000091552734,57.04999923706055,50.09043884277344,61.900001525878906,66.80999755859375,38.04999923706055,38.41999816894531,25.018468856811523,,13.404999732971191,8.163000106811523,10.883523941040039,,14.08395767211914,53.400001525878906,25.350000381469727,35.529998779296875,52.470001220703125,6.138000011444092,75.95999908447266,37.5,58.279998779296875,102.94999694824219,30.450000762939453,45.790000915527344,66.45606231689453,,128.4499969482422
2012-05-28,,59.59000015258789,75.19999694824219,57.0099983215332,50.188846588134766,62.279998779296875,67.31999969482422,37.849998474121094,38.70500183105469,24.826936721801758,,13.460000038146973,8.095000267028809,10.360933303833008,,13.834724426269531,53.40999984741211,25.213333129882812,36.03499984741211,51.880001068115234,6.144000053405762,75.95999908447266,37.6349983215332,59.220001220703125,102.3499984741211,29.700000762939453,46.16999816894531,66.02969360351562,,128.9499969482422
2012-05-29,,60.709999084472656,74.8499984741211,57.95000076293945,51.005645751953125,64.0,69.62000274658203,38.935001373291016,38.80500030517578,24.88226890563965,,13.670000076293945,8.005000114440918,10.769916534423828,,13.784876823425293,54.220001220703125,25.469999313354492,36.40999984741211,52.66999816894531,6.415999889373779,75.95999908447266,37.7400016784668,60.400001525878906,102.19999694824219,29.75,46.75,66.43668365478516,,134.4499969482422
2012-05-30,,59.689998626708984,73.08999633789062,56.790000915527344,50.297096252441406,62.0099983215332,68.41000366210938,37.94499969482422,38.189998626708984,24.53750991821289,,13.470000267028809,7.913000106811523,10.856258392333984,,13.522048950195312,53.66999816894531,25.266666412353516,35.790000915527344,51.9900016784668,6.367000102996826,75.95999908447266,37.13999938964844,59.5,100.44999694824219,29.485000610351562,45.93000030517578,65.22539520263672,,130.5500030517578
2012-05-31,,60.189998626708984,73.11000061035156,56.380001068115234,50.326622009277344,61.099998474121094,67.3499984741211,37.43000030517578,38.51499938964844,24.75883674621582,,13.319999694824219,7.973999977111816,11.360671997070312,,13.395167350769043,53.689998626708984,25.466665267944336,35.08000183105469,52.689998626708984,6.388000011444092,75.95999908447266,37.404998779296875,59.220001220703125,100.25,29.53499984741211,46.400001525878906,64.4501724243164,,129.10000610351562
2012-06-01,,57.20000076293945,70.0199966430664,54.060001373291016,48.03860092163086,58.720001220703125,64.5,35.52000045776367,36.939998626708984,23.111652374267578,,12.96500015258789,7.808000087738037,11.274331092834473,,13.100618362426758,52.849998474121094,24.690000534057617,34.099998474121094,51.0,6.025000095367432,75.95999908447266,37.13999938964844,57.0,97.77999877929688,28.729999542236328,44.685001373291016,62.841583251953125,,123.75
2012-06-04,,55.81999969482422,70.33000183105469,53.47999954223633,47.65972137451172,56.849998474121094,62.88999938964844,34.849998474121094,37.279998779296875,23.354259490966797,,12.800000190734863,7.800000190734863,11.274331092834473,,13.055302619934082,51.650001525878906,24.566665649414062,33.07500076293945,49.244998931884766,5.831999778747559,75.95999908447266,36.5,55.75,96.56999969482422,28.479999542236328,44.154998779296875,62.405517578125,,119.75
2012-06-05,,56.279998779296875,70.22000122070312,53.45000076293945,47.202117919921875,57.20000076293945,62.13999938964844,34.7400016784668,36.58000183105469,23.324466705322266,,12.765000343322754,7.710999965667725,11.228887557983398,,12.901230812072754,51.209999084472656,24.75,32.349998474121094,49.86000061035156,5.947000026702881,75.95999908447266,36.185001373291016,55.900001525878906,97.04000091552734,28.06999969482422,44.345001220703125,62.172950744628906,,120.5
2012-06-06,,57.2599983215332,71.98999786376953,54.65999984741211,47.8614616394043,58.5099983215332,64.87999725341797,35.349998474121094,38.17499923706055,24.17997932434082,,13.045000076293945,7.802000045776367,11.447012901306152,,13.109681129455566,51.880001068115234,24.836666107177734,33.915000915527344,50.529998779296875,6.179999828338623,75.95999908447266,37.28499984741211,57.529998779296875,100.30000305175781,28.739999771118164,45.43000030517578,62.95786666870117,,122.1500015258789
