Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
1996-11-15,0.22321400046348572,14.65625,14.843628883361816,45.875,18.375,,7.194444179534912,32.8125,23.758207321166992,,,11.805556297302246,34.380889892578125,34.65583038330078,14.484375,25.375,29.5,26.375,24.125,40.625,39.122135162353516,9.3125,6.953125,26.78125,27.75,5.4375,,27.541759490966797,10.59375,12.25
1996-11-18,0.22098200023174286,14.359375,14.843628883361816,46.625,18.40625,,7.0416669845581055,32.9375,23.470478057861328,,,11.75,33.84461975097656,35.074092864990234,14.421875,25.3125,29.833332061767578,26.125,24.1875,41.1875,38.9432258605957,9.398438453674316,6.953125,26.90625,27.9375,5.484375,,27.429344177246094,10.71875,12.375
1996-11-19,0.2220979928970337,14.34375,14.807158470153809,47.0,18.5,,7.222221851348877,33.75,23.347166061401367,,,11.61111068725586,34.619232177734375,36.83675765991211,15.09375,25.8125,30.833332061767578,25.875,24.375,41.1875,39.002864837646484,9.742188453674316,6.84375,26.96875,27.9375,5.3125,,27.429344177246094,10.625,12.25
1996-11-20,0.22321400046348572,14.625,14.807158470153809,48.1875,19.6875,,7.388888835906982,33.625,23.593791961669922,,,11.38888931274414,34.7384033203125,36.478248596191406,15.109375,25.6875,30.75,25.8125,24.25,41.4375,39.360687255859375,9.578125,6.671875,27.28125,27.75,5.3125,,27.541759490966797,10.6875,12.4375
1996-11-21,0.21875,14.625,14.734216690063477,48.75,19.375,,7.3333330154418945,33.5,23.758207321166992,,,11.61111068725586,34.67881774902344,36.83675765991211,14.859375,26.0625,30.25,25.3125,24.1875,41.6875,39.0625,9.398438453674316,6.65625,27.25,27.875,5.265625,,27.822797775268555,10.625,12.625
1996-11-22,0.22544600069522858,14.96875,15.135396003723145,49.3125,20.0,,7.513888835906982,33.6875,23.717103958129883,,,11.333333015441895,34.91716003417969,37.882408142089844,15.3125,26.125,30.5,25.375,23.9375,42.375,39.47996139526367,9.40625,7.0,27.3125,28.125,5.5,,27.71038246154785,10.5625,12.75
1996-11-25,0.22321400046348572,15.0,15.317749977111816,49.3125,20.03125,,7.486111164093018,33.875,24.16925048828125,,,11.527777671813965,35.095916748046875,37.67327880859375,15.1875,26.875,31.791667938232422,25.6875,23.75,42.4375,40.19561004638672,9.59375,6.96875,27.71875,28.375,5.640625,,28.216251373291016,10.59375,12.75
1996-11-26,0.21651799976825714,15.375,15.463632583618164,49.625,19.53125,,7.472221851348877,34.0625,24.9913330078125,,,11.777777671813965,34.97674560546875,37.76290512084961,15.46875,26.8125,31.375,25.625,23.5,41.875,39.897422790527344,9.609375,6.953125,27.34375,29.3125,5.484375,,28.32866668701172,10.46875,12.6875
1996-11-27,0.21875,15.28125,15.317749977111816,49.8125,19.90625,,7.555555820465088,33.3125,24.29256248474121,,,11.5,34.50006103515625,37.792781829833984,15.828125,26.75,31.333332061767578,25.625,23.0625,41.6875,39.957061767578125,9.71875,6.984375,27.25,29.6875,5.375,,28.04762840270996,10.4375,12.6875
1996-11-29,0.2154020071029663,15.21875,15.244808197021484,49.6875,19.78125,,7.5416669845581055,33.5,24.29256248474121,,,11.583333015441895,34.91716003417969,38.09153747558594,15.859375,26.625,31.5,25.5625,23.375,41.875,39.59923553466797,9.804688453674316,7.109375,27.1875,29.4375,5.390625,,28.272459030151367,10.4375,12.75
1996-12-02,0.22432999312877655,15.3125,15.135396003723145,48.75,19.75,,7.625,33.5,24.29256248474121,,,11.75,34.142547607421875,38.95793533325195,15.890625,26.4375,31.041667938232422,25.4375,23.125,41.5625,39.24141311645508,9.859375,7.1875,27.15625,29.375,5.390625,,27.879005432128906,10.375,12.75
1996-12-03,0.22432999312877655,15.40625,14.807158470153809,48.1875,19.375,,7.277778148651123,32.75,23.63489532470703,,,11.694443702697754,33.01042175292969,38.868309020996094,15.734375,25.875,30.333332061767578,24.875,22.875,41.5625,38.64503860473633,9.66796875,6.96875,26.1875,29.5625,5.453125,,27.485551834106445,10.375,13.0
1996-12-04,0.22321400046348572,15.40625,15.062454223632812,48.3203125,19.25,,7.027778148651123,32.5625,23.676000595092773,,,11.63888931274414,33.189178466796875,38.718929290771484,16.1875,26.0,30.208332061767578,24.8125,23.1875,41.375,38.52576446533203,9.578125,7.1875,26.09375,29.1875,5.59375,,27.59796714782715,10.25,12.75
1996-12-05,0.22321400046348572,15.4375,15.062454223632812,48.1875,19.4375,,7.152778148651123,32.875,23.63489532470703,,,11.472222328186035,33.3679313659668,37.882408142089844,16.03125,25.8125,29.625,24.625,24.0625,41.25,37.810115814208984,9.5625,7.109375,25.8125,29.375,5.84375,,27.429344177246094,10.0,12.75
1996-12-06,0.22432999312877655,15.0625,15.025982856750488,47.8125,19.25,,7.222221851348877,32.1875,23.51158332824707,,,11.583333015441895,32.89125061035156,37.19526672363281,15.710938453674316,25.875,29.833332061767578,24.5,23.4375,40.8125,37.27337646484375,9.554688453674316,7.015625,25.90625,29.1875,5.921875,,27.148305892944336,9.71875,12.5
1996-12-09,0.22321400046348572,14.9375,15.171867370605469,48.1875,19.375,,7.527778148651123,32.1875,24.04593849182129,,,11.777777671813965,33.308349609375,38.24091720581055,16.265625,26.1875,29.958332061767578,25.125,24.0625,41.6875,38.34685134887695,10.21875,7.125,26.65625,29.3125,5.9375,,27.092098236083984,10.0625,12.3125
1996-12-10,0.21875,15.15625,16.010696411132812,47.75,19.6875,,7.486111164093018,31.8125,24.0870418548584,,,11.63888931274414,33.070003509521484,37.703155517578125,16.140625,26.25,29.958332061767578,24.8125,23.75,42.1875,37.9890251159668,10.234375,7.0,26.53125,29.5625,5.953125,,27.148305892944336,10.0625,12.3125
1996-12-11,0.21428599953651428,14.8125,15.609517097473145,47.6875,19.25,,7.555555820465088,31.4375,23.717103958129883,,,11.444443702697754,32.712493896484375,37.31476974487305,17.109375,25.875,29.541667938232422,24.625,23.375,41.5625,37.7504768371582,10.421875,6.828125,26.59375,29.5,5.875,,26.92347526550293,9.9375,12.125
1996-12-12,0.21317000687122345,14.46875,15.718929290771484,48.125,19.125,,7.305555820465088,30.625,23.100542068481445,,,11.055556297302246,32.29539489746094,36.2392463684082,17.109375,25.25,28.958332061767578,23.9375,22.8125,40.125,36.37881851196289,10.125,6.734375,26.15625,29.25,5.796875,,27.373136520385742,9.84375,11.9375
1996-12-13,0.20758900046348572,14.53125,15.609517097473145,48.375,19.03125,,7.194444179534912,31.0,23.100542068481445,,,11.083333015441895,32.05704879760742,36.538002014160156,16.546875,24.875,28.5,23.9375,23.0,40.75,36.85591506958008,10.0,6.515625,26.28125,29.125,5.59375,,27.26072120666504,9.875,11.9375
1996-12-16,0.20200900733470917,14.28125,15.57304573059082,50.375,18.6875,,7.0416669845581055,31.5625,22.81281280517578,,,10.777777671813965,31.93787956237793,35.5222282409668,15.90625,24.4375,28.375,24.0625,22.8125,40.5,36.19990539550781,9.59375,6.625,26.3125,28.75,5.875,,27.373136520385742,9.71875,11.625
1996-12-17,0.20089299976825714,14.125,15.463632583618164,50.5,18.46875,,6.972221851348877,31.625,23.306062698364258,,,11.11111068725586,32.59332275390625,36.29899597167969,16.25,24.3125,29.208332061767578,24.3125,22.75,40.125,36.37881851196289,9.984375,6.578125,26.28125,29.0625,5.78125,,27.429344177246094,9.90625,11.5
1996-12-18,0.2064729928970337,14.28125,15.645988464355469,50.75,18.5625,,7.111111164093018,32.0625,23.51158332824707,,,11.13888931274414,32.53373336791992,37.91228485107422,16.96875,24.5625,29.125,24.1875,22.75,40.5625,36.677005767822266,10.328125,7.375,26.03125,28.6875,5.875,,27.26072120666504,10.03125,11.5
1996-12-19,0.19866099953651428,14.4375,15.937753677368164,51.5625,18.75,,7.222221851348877,32.9375,23.799312591552734,,,11.277777671813965,32.354976654052734,37.792781829833984,17.1875,25.3125,30.25,25.5625,22.9375,41.125,38.764312744140625,10.609375,7.609375,26.265625,29.625,5.875,,27.6541748046875,9.9375,11.6875
1996-12-20,0.20982100069522858,14.34375,16.375404357910156,52.6875,18.875,,7.222221851348877,32.9375,23.799312591552734,,,11.555556297302246,32.116634368896484,36.956260681152344,16.828125,24.9375,30.5,26.4375,22.75,42.375,39.42032241821289,10.453125,7.6875,27.03125,29.5,5.859375,,28.216251373291016,10.125,11.8125
1996-12-23,0.20758900046348572,14.125,16.594228744506836,52.0,19.1875,,7.152778148651123,33.0,23.717103958129883,,,11.333333015441895,32.17621994018555,36.866634368896484,16.53125,24.9375,30.541667938232422,26.1875,23.0,42.25,39.59923553466797,10.46875,7.625,27.09375,29.5625,5.796875,,28.160043716430664,9.96875,11.75
1996-12-24,0.2064729928970337,13.96875,17.396587371826172,51.5625,19.09375,,7.222221851348877,32.75,23.51158332824707,,,11.36111068725586,32.53373336791992,37.22514343261719,16.9375,25.0,30.5,26.5625,23.125,42.375,39.718509674072266,10.609375,7.71875,27.28125,29.6875,5.828125,,28.609704971313477,10.03125,11.75
1996-12-26,0.20535700023174286,13.90625,16.594228744506836,52.125,19.1875,,7.402778148651123,33.0625,23.470478057861328,,,11.305556297302246,32.95083236694336,37.22514343261719,17.078125,25.0625,30.833332061767578,26.625,23.3125,42.75,39.002864837646484,10.6875,7.796875,27.25,29.6875,5.8125,,29.227989196777344,10.1875,12.0
1996-12-27,0.2064729928970337,14.09375,17.031879425048828,52.1875,19.1875,,7.2916669845581055,33.0,23.42937469482422,,,11.444443702697754,33.24876022338867,37.07576370239258,16.921875,25.25,30.708332061767578,27.0,23.125,42.6875,38.9432258605957,10.53125,7.75,27.5,29.8125,5.734375,,30.52076530456543,10.1875,12.0625
1996-12-30,0.19419600069522858,13.78125,16.7401123046875,53.3125,19.0,,7.2083330154418945,33.25,23.018333435058594,,,11.38888931274414,33.12959289550781,36.717254638671875,16.65625,25.5625,30.583332061767578,26.5625,23.0,42.4375,38.70467758178711,10.4375,7.65625,27.34375,29.625,5.640625,,30.12731170654297,10.28125,11.75
1996-12-31,0.18638400733470917,13.59375,16.484817504882812,53.25,18.8125,,7.069444179534912,32.5,22.936124801635742,,,11.13888931274414,31.93787956237793,36.20936965942383,16.3671875,24.875,29.791667938232422,26.3125,22.6875,41.5,37.9890251159668,10.328125,7.5,26.90625,29.3125,5.625,,29.11557388305664,10.0625,11.375
1997-01-02,0.1875,13.65625,15.937753677368164,51.9375,18.25,,6.986111164093018,32.9375,22.1551456451416,,,10.916666984558105,32.05704879760742,36.627628326416016,16.296875,24.875,29.333332061767578,25.9375,22.5625,43.125,38.10830307006836,10.203125,7.453125,26.65625,29.1875,5.65625,,30.12731170654297,9.90625,11.5
1997-01-03,0.19419600069522858,14.28125,15.901283264160156,53.1875,18.6875,,7.2916669845581055,33.0625,22.77170753479004,,,11.055556297302246,32.89125061035156,38.03178787231445,17.296875,25.125,29.416667938232422,26.5625,22.5,42.375,39.42032241821289,10.578125,7.5625,27.09375,29.0625,5.8125,,30.014896392822266,10.03125,11.3125
1997-01-06,0.1595979928970337,14.1875,16.083637237548828,53.125,18.78125,,7.5,33.4375,22.68950080871582,,,11.166666984558105,32.712493896484375,38.539676666259766,17.359375,25.3125,29.125,26.3125,22.4375,42.4375,39.53960037231445,10.546875,7.59375,27.28125,28.9375,5.828125,,29.902481079101562,10.0,11.0625
1997-01-07,0.15625,14.3125,16.813053131103516,53.0625,18.84375,,7.5833330154418945,33.875,22.648395538330078,,,11.416666984558105,32.77207565307617,39.04756164550781,17.921875,25.375,28.916667938232422,27.1875,22.125,41.9375,39.59923553466797,10.625,7.484375,27.78125,29.0,5.84375,,29.3966121673584,9.96875,11.9375
1997-01-08,0.15736599266529083,14.25,16.667171478271484,52.5625,18.78125,,7.361111164093018,33.375,22.319562911987305,,,11.38888931274414,32.59332275390625,38.21104049682617,17.78125,25.5625,29.208332061767578,26.6875,22.0625,41.875,39.122135162353516,10.421875,7.4375,27.28125,29.125,5.71875,,28.609704971313477,9.8125,11.8125
1997-01-09,0.15848200023174286,14.46875,16.703641891479492,52.5,19.03125,,7.444444179534912,34.1875,22.196250915527344,,,11.305556297302246,32.47414779663086,38.68905258178711,17.875,25.75,29.458332061767578,26.9375,22.0,41.8125,39.42032241821289,10.296875,7.578125,27.4375,29.25,5.6875,,28.77832794189453,9.90625,11.9375
1997-01-10,0.16294600069522858,13.765625,16.7401123046875,52.5625,19.5,,7.625,34.75,22.319562911987305,,,11.36111068725586,33.60627746582031,38.95793533325195,18.0625,25.5625,29.25,27.0625,21.875,41.875,39.718509674072266,10.53125,7.625,27.3125,29.1875,5.75,,28.553497314453125,9.8125,12.0
1997-01-13,0.16182999312877655,13.25,16.630699157714844,53.375,19.84375,,7.680555820465088,34.0625,22.360666275024414,,,11.333333015441895,33.427520751953125,39.16706466674805,18.359375,25.125,29.166667938232422,27.0,22.1875,41.6875,39.59923553466797,10.46875,7.515625,27.0625,29.3125,5.546875,,29.003158569335938,9.875,11.75
1997-01-14,0.1595979928970337,13.6875,16.958938598632812,53.1875,19.5625,,8.01388931274414,34.0,22.77170753479004,,,11.38888931274414,33.308349609375,39.91769027709961,18.390625,25.625,29.875,27.75,22.125,42.625,40.07633590698242,10.671875,7.6875,27.5625,29.75,5.453125,,29.902481079101562,10.0,11.75
1997-01-15,0.15401799976825714,13.78125,17.2142333984375,52.875,19.375,,7.819444179534912,34.25,22.73060417175293,,,11.166666984558105,33.12959289550781,39.346317291259766,17.75,26.0625,30.208332061767578,28.5,22.4375,42.25,39.718509674072266,10.578125,7.703125,27.3125,29.875,5.53125,,30.633180618286133,10.0,11.5625
1997-01-16,0.14955399930477142,13.875,17.068349838256836,52.875,19.4375,,7.819444179534912,34.25,22.648395538330078,,,11.11111068725586,33.54669189453125,39.555450439453125,17.796875,25.8125,30.291667938232422,28.8125,22.3125,42.8125,40.43415832519531,10.75,7.734375,27.90625,30.375,5.5625,,29.79006576538086,10.21875,11.5625
1997-01-17,0.14955399930477142,13.625,17.396587371826172,53.0625,19.6875,,8.069443702697754,33.6875,23.018333435058594,,,11.305556297302246,34.20213317871094,39.495697021484375,18.0078125,25.6875,30.666667938232422,29.375,23.25,42.8125,41.03053283691406,10.890625,8.0625,28.25,30.6875,5.40625,,30.014896392822266,10.34375,11.6875
1997-01-20,0.15122799575328827,13.5,17.396587371826172,53.25,19.625,,8.305556297302246,33.5625,23.182750701904297,,,11.805556297302246,34.50006103515625,39.91395950317383,18.15625,25.5,30.958332061767578,29.375,23.375,42.375,40.85162353515625,11.34375,8.34375,28.15625,30.5625,5.4375,,30.239728927612305,10.25,11.4375
1997-01-21,0.15401799976825714,13.5625,17.43305778503418,56.9375,19.09375,,8.319443702697754,33.8125,22.936124801635742,,,11.583333015441895,34.26171875,40.1529655456543,18.5078125,26.75,30.958332061767578,29.8125,23.125,42.4375,41.26908493041992,11.875,8.265625,28.0,31.375,5.65625,,30.12731170654297,10.28125,11.4375
1997-01-22,0.15345999598503113,13.875,17.943649291992188,56.125,18.96875,,8.1875,33.5625,23.264957427978516,,,11.38888931274414,34.142547607421875,37.76290512084961,19.015625,28.6875,30.791667938232422,29.6875,22.625,42.0,42.16364669799805,12.171875,8.453125,28.0,31.125,5.53125,,30.071104049682617,10.34375,11.5625
1997-01-23,0.15401799976825714,13.75,17.724824905395508,55.25,18.84375,,7.972221851348877,33.0,23.141645431518555,,,11.13888931274414,33.72544860839844,36.26911926269531,18.96875,28.0625,30.375,28.75,23.25,40.8125,41.149810791015625,11.84375,8.296875,27.65625,31.625,5.703125,,30.18351936340332,10.21875,11.375
1997-01-24,0.15067000687122345,14.0625,17.834238052368164,54.9375,18.8125,,7.625,33.0625,23.42937469482422,,,10.86111068725586,33.12959289550781,35.97036361694336,18.8125,27.5625,29.708332061767578,28.5625,23.3125,40.5,40.85162353515625,11.992188453674316,8.265625,27.25,31.8125,5.921875,,29.902481079101562,9.9375,11.5
1997-01-27,0.1484380066394806,13.734375,17.360116958618164,54.8125,18.96875,,7.597221851348877,33.125,23.552688598632812,,,10.666666984558105,33.12959289550781,34.835086822509766,18.765625,27.3125,29.541667938232422,28.1875,22.8125,41.0,40.314884185791016,12.015625,8.125,26.9375,31.3125,5.765625,,29.45281982421875,9.8125,11.4375
1997-01-28,0.1484380066394806,13.9375,17.360116958618164,52.875,18.9375,,7.652778148651123,32.5,23.881521224975586,,,10.722222328186035,32.77207565307617,36.030113220214844,18.875,27.1875,29.5,27.75,23.0,41.6875,41.507633209228516,11.953125,8.125,27.625,30.875,5.796875,,29.5090274810791,9.84375,11.4375
1997-01-29,0.1484380066394806,13.875,17.797767639160156,52.4375,19.0,,7.3333330154418945,33.3125,24.25145721435547,,,10.777777671813965,33.189178466796875,37.3745231628418,19.34375,27.5,29.875,28.25,22.875,42.125,42.104007720947266,12.15625,8.28125,27.80859375,30.625,5.8125,,29.733858108520508,10.03125,11.5
1997-01-30,0.14955399930477142,14.0625,18.016592025756836,52.875,19.3125,,7.5,33.4375,23.799312591552734,,,11.027777671813965,33.66585922241211,37.58365249633789,20.015625,28.4375,30.583332061767578,28.6875,22.5625,42.8125,43.11784362792969,12.640625,8.296875,28.84375,30.5,5.828125,,30.014896392822266,10.1875,11.625
1997-01-31,0.1484380066394806,14.09375,18.12600326538086,53.5625,19.40625,,7.75,33.1875,23.963729858398438,,,11.0,33.54669189453125,37.49402618408203,20.28125,28.875,30.833332061767578,28.9375,22.75,42.625,43.237117767333984,12.75,8.546875,28.90625,31.25,6.09375,,30.239728927612305,10.28125,11.875
1997-02-03,0.14564700424671173,14.1875,18.053062438964844,53.9375,19.15625,,7.5833330154418945,33.125,23.963729858398438,,,11.166666984558105,33.84461975097656,37.016014099121094,20.484375,28.625,31.25,29.75,22.625,42.3125,43.058204650878906,12.796875,8.46875,29.0,31.5,6.109375,,30.12731170654297,10.34375,11.6875
1997-02-04,0.1372770071029663,14.34375,17.834238052368164,53.75,19.375,,7.4583330154418945,33.25,23.881521224975586,,,11.11111068725586,33.904205322265625,36.717254638671875,20.59375,29.4375,32.08333206176758,29.6875,22.9375,42.5625,43.71421813964844,12.890625,8.296875,29.40625,31.5625,5.921875,,30.85801124572754,10.40625,11.75
1997-02-05,0.13616099953651428,14.4375,17.797767639160156,52.9375,19.40625,,6.972221851348877,32.8125,23.922624588012695,,,11.166666984558105,33.3679313659668,35.552101135253906,19.65625,28.6875,31.666667938232422,29.125,22.75,42.0625,42.879295349121094,12.296875,8.15625,29.21875,31.5,5.734375,,30.576974868774414,10.5,11.5625
1997-02-06,0.14285700023174286,14.25,18.08953285217285,53.25,19.4375,,7.097221851348877,32.6875,24.333667755126953,,,11.333333015441895,33.84461975097656,34.89483642578125,19.140625,29.4375,31.666667938232422,28.875,22.5,41.9375,43.893131256103516,12.140625,7.984375,29.90625,31.75,5.703125,,30.239728927612305,10.71875,11.8125
1997-02-07,0.141183003783226,14.28125,19.07424545288086,54.75,19.875,,7.013888835906982,32.875,24.662500381469727,,,11.722222328186035,34.08295822143555,35.552101135253906,19.546875,29.875,32.625,29.125,22.6875,42.1875,44.60877990722656,12.546875,8.171875,30.5625,33.625,5.84375,,30.633180618286133,10.8125,11.9375
1997-02-10,0.13950900733470917,14.09375,18.964832305908203,53.625,19.78125,,6.444444179534912,32.5625,24.86802101135254,,,11.75,33.84461975097656,34.11806869506836,18.953125,29.8125,32.5,29.125,23.0,41.75,44.07204055786133,12.21875,8.46875,30.65625,34.875,5.984375,,31.363880157470703,10.59375,12.25
1997-02-11,0.140066996216774,14.15625,19.54836654663086,53.5625,19.78125,,6.7291669845581055,33.6875,24.662500381469727,,,11.472222328186035,33.904205322265625,34.71558380126953,18.96875,30.0,32.875,29.625,22.875,42.0625,44.3702278137207,12.3125,8.5625,30.96875,35.125,5.859375,,32.094581604003906,10.5625,12.25
1997-02-12,0.140625,13.875,19.657779693603516,54.8125,19.875,,7.180555820465088,34.5625,25.196853637695312,,,11.444443702697754,34.619232177734375,34.65583038330078,19.59375,30.4375,33.20833206176758,30.125,23.0625,43.125,45.74188995361328,12.484375,8.90625,31.53125,34.6875,6.078125,,31.982166290283203,10.90625,12.5
1997-02-13,0.1439729928970337,14.3125,19.949546813964844,54.5625,20.78125,,6.951388835906982,34.4375,25.443479537963867,,,11.555556297302246,34.50006103515625,34.984466552734375,19.625,30.875,33.625,30.5,23.25,43.125,47.531009674072266,12.5,9.46875,31.71875,35.25,6.328125,,31.92595863342285,10.90625,12.4375
1997-02-14,0.14564700424671173,14.59375,19.876604080200195,53.875,19.9375,,6.9583330154418945,34.1875,25.69010353088379,,,11.38888931274414,35.095916748046875,34.65583038330078,19.3125,30.6875,33.91666793823242,30.3125,23.375,42.5,46.45753860473633,12.234375,9.359375,31.21875,35.0625,6.796875,,31.869749069213867,10.84375,12.3125
1997-02-18,0.1595979928970337,14.875,20.350725173950195,55.0,19.96875,,7.0833330154418945,34.0,25.484582901000977,,,11.416666984558105,35.27467346191406,34.71558380126953,19.328125,31.375,33.875,30.75,23.4375,42.8125,47.35210037231445,12.171875,9.4375,32.375,35.1875,6.640625,,31.701126098632812,10.71875,12.4375
1997-02-19,0.15736599266529083,14.84375,19.80366325378418,54.9375,20.09375,,7.2083330154418945,33.625,25.032438278198242,,,11.333333015441895,35.334259033203125,34.32719802856445,19.234375,30.8125,34.66666793823242,31.0,23.125,42.1875,46.7557258605957,12.1875,9.28125,31.78125,35.625,6.421875,,31.588712692260742,10.53125,12.1875
1997-02-20,0.15178599953651428,15.21875,19.621307373046875,53.75,19.6875,,7.0,32.8125,24.580291748046875,,,11.222222328186035,34.91716003417969,33.759559631347656,18.734375,30.125,34.08333206176758,30.625,23.0625,41.625,46.040077209472656,11.90625,9.234375,31.3125,35.5,6.46875,,31.420089721679688,10.34375,11.875
1997-02-21,0.14620499312877655,15.6875,19.621307373046875,53.9375,19.90625,,6.486111164093018,33.4375,24.785812377929688,,,11.333333015441895,34.857574462890625,32.893165588378906,18.296875,30.125,34.16666793823242,31.0,22.8125,42.625,45.384063720703125,11.875,9.1875,31.0625,35.25,6.40625,,31.476295471191406,10.5625,12.0
1997-02-24,0.1484380066394806,15.75,19.293071746826172,52.75,20.21875,,6.555555820465088,33.125,24.86802101135254,,,11.61111068725586,35.27467346191406,34.3869514465332,18.640625,30.375,34.875,31.4375,23.125,43.25,46.934635162353516,12.515625,9.078125,31.21875,34.8125,6.375,,31.869749069213867,10.75,12.3125
1997-02-25,0.15067000687122345,15.71875,19.54836654663086,53.0625,20.1875,,6.277778148651123,34.0625,25.032438278198242,,,12.25,34.55964660644531,35.014339447021484,18.609375,30.0,35.29166793823242,31.3125,23.6875,45.0,46.636451721191406,12.4375,9.3125,30.8125,34.875,6.421875,,31.476295471191406,10.8125,13.1875
1997-02-26,0.1529020071029663,15.5,19.25659942626953,52.0625,20.15625,,6.4583330154418945,33.5,24.82691764831543,,,12.444443702697754,34.55964660644531,35.103965759277344,18.296875,29.375,34.41666793823242,30.5,22.4375,46.5,46.45753860473633,12.53125,9.375,30.4375,34.5625,6.359375,,31.30767250061035,10.75,13.375
1997-02-27,0.15178599953651428,15.140625,18.78247833251953,50.875,19.90625,,6.118055820465088,33.1875,24.95022964477539,,,12.305556297302246,34.32130432128906,34.177818298339844,17.466796875,28.8125,33.625,30.8125,21.75,46.0625,44.787689208984375,12.015625,9.265625,30.15625,34.625,6.28125,,30.914220809936523,10.78125,13.375
1997-02-28,0.14508900046348572,15.28125,19.147188186645508,50.875,19.5625,,6.180555820465088,32.25,24.415874481201172,,,12.13888931274414,34.44047546386719,34.35707473754883,17.734375,28.75,33.375,30.5,21.625,46.0,43.95276641845703,12.1875,8.984375,30.03125,33.75,6.25,,31.082843780517578,10.6875,13.1875
1997-03-03,0.1439729928970337,15.28125,19.03777503967285,51.0625,19.6875,,6.027778148651123,32.8125,24.128145217895508,,,12.38888931274414,34.26171875,34.685707092285156,18.234375,29.1875,34.0,30.1875,21.6875,46.25,44.847328186035156,12.4375,8.859375,30.09375,34.3125,6.421875,,30.689388275146484,10.6875,13.5
1997-03-04,0.14732100069522858,15.40625,19.03777503967285,50.125,19.53125,,6.194444179534912,32.5625,23.922624588012695,,,12.277777671813965,33.54669189453125,34.62595748901367,18.296875,28.6875,33.91666793823242,29.625,22.0625,45.0,43.53530502319336,12.390625,8.953125,29.71875,34.0625,6.4375,,30.40835189819336,10.625,13.25
1997-03-05,0.15178599953651428,15.40625,19.438953399658203,52.3125,19.96875,,6.319444179534912,32.6875,24.16925048828125,,,12.416666984558105,34.50006103515625,34.775333404541016,18.6875,29.6875,34.58333206176758,30.125,22.5,45.9375,44.847328186035156,12.609375,8.953125,30.09375,34.25,6.578125,,30.12731170654297,10.65625,13.3125
1997-03-06,0.1484380066394806,15.15625,19.220129013061523,52.1875,20.09375,,6.069444179534912,33.25,24.703603744506836,,,12.555556297302246,34.50006103515625,35.04421615600586,18.171875,29.5625,34.25,30.4375,22.375,45.4375,44.01240539550781,12.21875,8.921875,29.75,34.625,6.46875,,29.84627342224121,10.6875,13.625
1997-03-07,0.14732100069522858,15.65625,19.475425720214844,53.1875,20.375,,5.7083330154418945,33.0625,24.9913330078125,,,12.583333015441895,34.50006103515625,34.5960807800293,17.9375,30.3125,35.5,30.25,22.25,45.6875,44.3702278137207,12.09375,8.5625,30.125,35.125,6.71875,,30.239728927612305,10.96875,13.625
1997-03-10,0.1484380066394806,15.6875,19.73072052001953,53.0625,20.40625,,5.930555820465088,33.6875,25.237958908081055,,,12.583333015441895,35.03633117675781,34.924713134765625,18.09375,30.625,36.54166793823242,30.5625,22.4375,46.25,45.50334167480469,12.5,8.375,31.1875,35.5,6.734375,,30.239728927612305,10.8125,13.6875
1997-03-11,0.14620499312877655,15.3125,19.475425720214844,54.0625,20.0625,,5.861111164093018,33.625,25.361270904541016,,,12.5,35.334259033203125,34.89483642578125,17.984375,30.4375,35.41666793823242,31.0,22.1875,46.0625,44.787689208984375,12.296875,8.296875,31.625,35.6875,6.890625,,30.18351936340332,11.0,13.875
1997-03-12,0.14508900046348572,15.03125,19.32954216003418,53.5,20.15625,,5.652778148651123,33.4375,24.785812377929688,,,12.527777671813965,35.51301574707031,34.62595748901367,17.84375,29.8125,34.625,30.5,22.1875,45.5,44.01240539550781,12.34375,8.234375,31.25,35.8125,6.859375,,29.340404510498047,10.90625,14.375
1997-03-13,0.14620499312877655,15.25,18.78247833251953,51.5625,19.9375,,5.777778148651123,33.125,24.0870418548584,,,12.666666984558105,34.55964660644531,34.147945404052734,17.65625,29.375,33.04166793823242,29.9375,22.0,44.5625,43.17748260498047,12.453125,8.0625,30.28125,35.0,6.75,,28.441082000732422,10.59375,14.5
1997-03-14,0.1478790044784546,15.203125,18.818950653076172,51.5,20.28125,,5.618055820465088,33.6875,24.580291748046875,,,12.916666984558105,34.857574462890625,34.32719802856445,17.234375,28.9375,33.45833206176758,29.75,22.0625,44.875,42.16364669799805,12.375,8.203125,31.4375,34.75,6.75,,28.946950912475586,10.78125,14.375
1997-03-17,0.14732100069522858,14.984375,18.60012435913086,53.25,20.125,,5.4583330154418945,33.5625,24.9913330078125,,,12.833333015441895,35.095916748046875,33.34130096435547,17.046875,28.9375,34.25,30.125,23.125,45.0,43.475669860839844,12.5625,8.203125,31.375,35.0,6.75,,29.003158569335938,10.875,14.4375
1997-03-18,0.14508900046348572,15.0,18.527183532714844,51.875,20.03125,,5.597221851348877,33.4375,24.82691764831543,,,12.972222328186035,34.857574462890625,33.311424255371094,17.09375,28.8125,33.16666793823242,30.1875,23.5,44.625,43.11784362792969,12.453125,8.1875,31.0625,34.6875,6.578125,,29.284196853637695,10.875,14.5625
